dec_Chicken_Breast,dec_Tofu,dec_Eggs,dec_Sweet_Potato,dec_White_Rice,dec_Oats,dec_Almonds,dec_Olive_Oil,dec_Avocado,dec_Spinach,dec_Berries,dec_Broccoli,obj_Nutrient_Density,obj_Cost,obj_Prep_Time,obj_Carbon_Footprint,obj_Satiety,obj_Diversity
,,,<0.35,<0.3,<0.3,<0.1,<0.1,<0.1,,,,,<0.25,,,,
,,,,,,,,,,,,1,-1,-1,-1,1,1
Proteins,Proteins,Proteins,Carbohydrates,Carbohydrates,Carbohydrates,Fats,Fats,Fats,Vegetables_Fruits,Vegetables_Fruits,Vegetables_Fruits,,,,,,
,,,,,,,,,,,,"score [0,1]",USD per 100kcal,minutes per 100kcal,gCO2e per 100kcal,"score [0,1]","score [0,1]"
0.19395001069235274,0.2495733972952231,0.01456057171189529,8.32696089726874e-07,0.008045590781734448,3.4015015628103675e-05,2.639284463603536e-07,1.4256429313181308e-07,1.911245526077792e-06,3.461991680500421e-05,0.006805891805527882,0.5269927523464781,0.8299236282968196,0.20449177947180158,14.301564124658976,151.77961995276078,0.6123527635133046,0.678602277148769
0.3969964729576428,0.23588943194500545,0.02603597476420684,0.004149306570327135,0.010097333110309746,2.6288845979542563e-07,0.0010771222709085545,9.293213220708116e-08,2.101300782775682e-05,5.811865800610886e-05,1.4251079181652838e-05,0.3256606198159918,0.8240754625939544,0.24705904065048032,13.565714383619,255.3179453874614,0.6645688457084397,0.7417057396136273
0.16848615375536322,0.00207226926545869,0.12026294776642403,3.909449499301601e-07,3.805764997045792e-07,0.12991989513964589,9.275712030579073e-05,3.319494577653301e-07,6.610143587078974e-06,3.755254938325342e-06,1.5126109448542723e-05,0.579139381973921,0.8197052566822364,0.2094393324497094,16.567876849789787,140.0725177986649,0.6427635105771423,0.6598509090438849
0.16921929895637858,0.001985453680793323,0.284890884017711,1.3279960431250022e-05,0.0015989089901735291,0.08575469565664923,0.010466639203681901,7.480442574789305e-06,1.1934739459270898e-06,0.0025049133838117915,0.00491090818141072,0.43864634405243796,0.8163516516798996,0.21255936268431821,16.081457602756565,168.57539014469938,0.6583841724452757,0.7530448245492237
0.37490664882903413,0.02990136979999126,0.5279730143663998,0.0021198098688953886,0.00012454279950619739,0.0003538847523481891,0.00043324940658615057,2.8552694690927365e-07,3.135323849184224e-06,0.0013489403855163735,3.43811591025277e-05,0.062800737781824,0.8108770756340304,0.24470767826002968,14.921311659216162,313.43721046388947,0.7247251257599336,0.6281943636069692
0.39996154237855147,8.409342162173684e-05,0.5996065786896172,0.00015066714660931366,1.5669258026873398e-07,0.00018646074049945288,3.823720741999547e-06,2.984285680692998e-07,9.489296420688251e-07,5.220868811794965e-06,7.541715133487653e-08,1.3356560537244601e-07,0.8079560050918917,0.24998537725477454,14.997706319250241,335.92375588786615,0.7399977672862194,0.5241847099936208
0.36857209178065775,0.029080810781505217,0.5190521931701014,0.002083992801931733,0.0001224384797484641,0.013886853992296427,0.00042592906940150193,2.2188498789692587e-07,4.1717752705381165e-06,0.0049978620033882355,3.380024272133121e-05,0.06173963401798944,0.8077009495340501,0.24440864797208392,14.780323739232443,308.65717429451854,0.7249584158100384,0.6434831934875821
0.1569861800632749,0.0019308271261224209,0.11205443505115976,3.642611154485476e-07,3.546003607941709e-07,0.16732618334444663,0.022067203702690955,3.0929234353772983e-07,6.158970148443132e-06,3.4989410986698293e-06,1.4093681223167835e-05,0.5396103909660152,0.8067917968194173,0.21417462908254895,15.668410872805097,134.76918959109898,0.6523966027993982,0.7015974843944541
0.21008834295431347,8.479684213446263e-05,0.6046221382765824,0.1270159005475957,1.7113574600224356e-07,0.00018802043812093074,3.855705212996056e-06,3.009248486619433e-07,0.011539261344326484,8.478843748926603e-06,7.604799700909495e-08,0.04644865693937289,0.8043843294898819,0.2035671876724589,15.725780313367833,243.97985861170355,0.7071224224749632,0.623859539078979
0.3804412166241805,0.009655070316013389,0.5899036394647599,0.0035327729145504384,0.0057402829341909965,0.004805168413437774,0.00038520698271129165,3.895325465466525e-07,1.6644035581002607e-05,0.0008553910638500128,0.0021737999206145925,0.0024904177975635586,0.8042788878237617,0.24574599711029016,14.819739107002636,325.24221325944075,0.7350949835567263,0.5532050482237706
0.33930185301770194,0.05230683040151192,0.5227469675936649,0.07603818255798746,5.0986516103461714e-05,0.0042855570729397685,0.0003451332452989108,2.920419149650099e-07,1.4567828485667125e-06,0.0007628925582629566,0.0019387340512131699,0.002221114160551951,0.8031130329637894,0.23127103721432102,14.635761036600691,297.207987387204,0.7245539134749268,0.6578883152028017
0.3837190919650743,0.030588086336856068,0.5400984722437132,0.0004162819283071449,0.0001277058234153522,0.020616377636831027,0.00045578014671884105,6.143256684518672e-07,7.803920715514948e-05,0.001345203219391543,3.517075873191634e-05,0.022519176408136866,0.8026953109106185,0.24574953415555062,14.49859317584142,319.9171681703241,0.7336884463720379,0.6100181510712516
0.2388242870731039,0.015139828556698995,0.6829505501809144,0.00733846708592326,0.00012154054550380569,0.005555224204147433,0.013573659890344503,0.0013709203993281468,7.474299748777913e-06,0.000999620123950288,1.1319812165863058e-05,0.034107107828170766,0.7982162662432705,0.21573836780025218,14.72745344741983,270.603114524531,0.7173389127303413,0.5180477947868639
0.24072670956570563,0.014569906418068549,0.6975303715803252,0.010897888911191408,0.00014276497476160791,0.00023733313445953804,0.028943025521110655,0.00010599028268108249,0.00013373144564657089,6.447486849286154e-05,5.689173299506326e-05,0.006590911564561934,0.7975451620690988,0.2209982301697467,14.45738885606023,275.25120932408333,0.7224468310613283,0.4955888005164984
0.2442606355062524,1.2342988138965427e-07,0.7517895482504612,5.588962823823113e-05,4.882252234651265e-08,0.002404888325243504,0.00010856121345204284,3.8316611739006604e-07,1.0317451519756254e-05,8.929228852197948e-06,3.5986157779641095e-06,0.0013570763616815964,0.7966864321052791,0.21115550766889893,14.981182797305257,282.40803114011317,0.7244626051823791,0.40924535654275385
0.004525776894539513,0.005066692296553755,0.7803914844739654,0.11263252819439896,0.0002273352750741946,0.0002865780315966021,5.807561233594435e-07,3.917331055470527e-07,0.00018602430114178704,1.394762239132947e-05,4.008689462232293e-06,0.09666465173164726,0.7940682253380331,0.1504504904820236,15.975412284676748,168.08956633262596,0.6797735885763319,0.4024501821893435
0.019218941518921683,0.033370733415852505,0.6861529141769456,0.0010429522167766415,0.0038589392617328615,2.844711276824679e-05,0.026171441056784754,0.03394512745502471,1.8662869974197203e-05,9.709454273197248e-05,0.0002776853527159667,0.1958170610197709,0.789122289679433,0.17451136091057926,14.644322385318636,164.22383277471945,0.6558667401582229,0.5318330187902397
1.4664810217332844e-06,9.916834425672467e-08,1.8228506037360606e-07,0.00022490527129403153,0.2793542562267677,0.004496742095249055,8.522433394032843e-07,0.0029750844435015053,0.005302298499697254,0.15475194168179476,5.721052643155814e-06,0.5528864505512868,0.7877496352316742,0.2088155423849874,17.147991237943213,34.800229284730364,0.5152606814533691,0.6461153149812816
0.06875741306953582,0.0001279974383734231,0.911716796609203,0.00022932838789425895,0.00019314391322192688,0.0003389251159573888,5.739668909191934e-06,4.5441873715812066e-07,1.5609479280825408e-05,7.946612482952156e-06,1.1584943368981846e-07,0.01860652943697043,0.7865537385301569,0.1677344925520492,15.088820500319745,220.1705260767738,0.7040438203035411,0.17858015618326056
0.03515366396217562,2.4663619498576996e-07,0.8932101403478362,2.2779609011110824e-06,0.00014947493616513803,0.0005178674467548123,0.05922450195769767,4.354768098781241e-07,2.5258096928614935e-06,6.367211901363907e-06,1.3925789308130624e-07,0.011732358995977354,0.7846657218682707,0.18282574738070398,14.165066020824069,205.1673508346541,0.7047294222814028,0.21523023777627975
0.023299873169510106,0.006569037528323137,0.9104567488406173,0.01292432663813676,0.0010009272608089838,9.188511993218517e-05,0.03503117107172721,0.00013522200470902614,2.0902691264192376e-05,7.602736443967189e-05,7.345970374374888e-05,0.01032041860678741,0.7832115436719107,0.1694670417929955,14.500977600473393,200.6056341005871,0.7009079613266745,0.18434258153915592
0.0004010680711591893,0.006724586500698742,0.9320155557531947,0.01313058599438421,0.0010246283290659818,9.406087793637322e-05,0.03586067807908209,9.615006743611427e-06,2.1397648422225183e-05,7.782762488270142e-05,7.519916426275026e-05,0.01056479695016729,0.7816781288082986,0.16404904467477327,14.490594441355793,192.67593190922955,0.6986409209395484,0.14152422162151865
0.2207239306868715,0.28853469724206754,0.35048414122527805,0.0005327357859791819,0.008806476775800915,0.0001105850598417256,0.013368266539271352,0.017339034199290566,9.532918713245785e-06,4.908485809488841e-05,1.8949693387121457e-05,0.10002256501540373,0.7815308874408311,0.20127534753128068,11.289602082570312,225.19293500317121,0.6697180046905893,0.8014121700662058
1.0152017139635672e-07,0.03857587122204575,0.958178873433682,2.097161976294507e-06,1.4118174358845782e-07,0.00029974676420064855,0.0008219798543746073,3.847972108406437e-07,0.0008648010660355464,2.6703418696250344e-05,5.321164576239143e-07,0.0012287674634053963,0.7777590147506056,0.14870590049898796,14.47887041926206,195.76733549204857,0.6959802269525116,0.08771140876093256
3.0783413174445934e-08,0.44206704915091394,0.010393164245167712,0.033102442112568214,0.05559200516480538,7.755364996044277e-07,7.20015761643045e-08,0.032152531021913094,3.7111413980624214e-07,0.03339484423940804,2.6337828619950725e-08,0.39329668829176617,0.776348082064436,0.15243410948941832,10.802637883862781,67.49125478657675,0.5617057489133559,0.7019467391836479
0.05542512751269669,0.006615444327055553,0.8507770920972857,0.011986067937254225,0.0007691145700185564,8.485837653173116e-05,0.032947834151781485,0.04084575816069064,5.901995403253215e-07,6.944500897204462e-05,6.864448335082361e-05,0.00041002317482231627,0.773042146436485,0.1825011428057739,13.867119415151302,209.02936907277183,0.6893212418996655,0.2947246393606251
1.0036325683769468e-09,0.23038390688899066,2.8144924514074586e-08,0.0319828832224156,0.152353150023681,0.04353165013562366,3.087160736861752e-05,0.028492947125619495,3.65304489506725e-05,0.02072587475717633,7.767861466144903e-08,0.4924620789630022,0.7661586874908097,0.15622886424435606,13.701443239538225,52.47915379326897,0.5522153825179809,0.7385820570733367
0.08951677025097748,0.2450432036690106,0.29930341985250564,0.002410176093659055,1.2416048732177227e-05,0.09261364345591906,0.05744133460963602,0.003610641596779585,0.06829891336604538,0.055155328399044745,0.021554490926231632,0.0650396617314587,0.7651252620460663,0.23501698609564609,9.044510136142339,157.5190731927881,0.6675777840319279,0.8924299569135472
0.19252564825050872,0.06860284884645036,0.5831898756804466,3.7847854745136893e-06,0.09124765738566752,0.03344909813404713,0.022131966443896284,1.0394376575249799e-06,6.11562149253616e-06,0.0012439923607736525,2.5832056075449456e-06,0.007595389847977571,0.7620318692474501,0.19965797185134543,13.475833822386495,235.23058323929797,0.6926424685039846,0.6634069682108242
0.2372973367707943,0.40207643959154893,0.2916541466518915,1.6532531185158017e-05,3.58200339344325e-05,0.012253067396459497,0.0009157009324960569,0.049049528751461444,5.90344693971741e-07,0.0062683187771259835,1.1964879673801475e-06,0.0004313217304412549,0.7567403045394171,0.19914950166810733,8.884408842582754,231.77511070572902,0.6638450173631465,0.7574902446230858
0.2401394948613232,0.002941965686341694,0.33072579363696186,0.0032823628700900565,0.05032595619542189,0.18451138021576904,0.06499533630175508,4.453431930086414e-07,0.022897528923099857,2.0038694635823448e-06,0.00010928525329701563,0.10006844684328368,0.7540664709856777,0.24319239985784527,12.382260900834066,219.26386453844833,0.7165029353899908,0.8526485405387544
8.221530669347003e-05,0.0080045397151056,0.0022912160766857055,1.853517161662148e-05,0.27894013123675665,0.00019823886399710706,1.4903807761348513e-06,0.09734824045408977,2.91294211109964e-05,0.16207590785564108,0.03381179675755873,0.4171985587599681,0.7516027120444266,0.2347421683238638,14.593667467730072,41.10633794543516,0.4904842188453785,0.7758325949978758
0.0007803199901063508,0.5845061438558335,0.01213083406473655,0.018408588751858926,0.006490382345293,0.09464375431546103,3.5162371236340656e-06,9.46694680197428e-05,2.9941796687065513e-06,0.004476774997238489,1.2593264251649105e-06,0.278460762468235,0.7508166861590972,0.1300307620138394,7.9243739308516075,75.63582925728264,0.6058462680680754,0.6232428148283479
0.16373628481721147,0.013079339108821522,0.582297386598409,0.0061024390849504905,0.00010362791565782219,0.19199881798206012,0.011573175654708083,0.0011742351578140572,1.2192305525360613e-06,0.0008522962396226749,7.715138172251749e-07,0.02908040669637488,0.7496503624908639,0.1960686840512284,12.89210192931839,215.74377011714432,0.7295108152145118,0.6502544762049042
0.16534698719990418,0.06950482059577079,0.20757516315132954,0.12130690332357132,0.09591908236643552,0.07143897333998236,0.04185958083911303,0.06538687961342624,0.05270149693927858,0.04255951123597603,0.016632093859069226,0.049768507536143,0.7475410271858027,0.24566198430685834,11.652414029218466,172.0325523629562,0.6415141581297682,0.9625665644883431
0.31414804861590967,0.003864407945942505,0.43265212479104453,0.0015400245547153681,0.00418827656118392,0.2413759139273831,1.2777889401811378e-06,5.825934427355872e-07,1.2326724054402621e-05,7.328051742160707e-06,0.0001429658585963917,0.0020667225870450957,0.7455577577608056,0.22822137484587793,12.551980926396345,265.3324925955834,0.7537081807303758,0.7154418236359277
0.19487915705170966,0.6615474761310918,0.044154166123477445,7.592192766369607e-05,1.0091866720430339e-06,0.04283649563990606,0.0002623659317749403,0.0006314597959383736,0.041885572370479913,2.53340869047215e-06,4.0400998179275853e-07,0.013723438422613685,0.7453002179005233,0.17881819604266588,5.524467548930838,188.15613013585352,0.6532199419760631,0.5657992232101018
0.009874893828918024,0.26056273624892223,0.34642896153613734,0.0029999356207325158,1.4370964657837413e-05,0.14025329936409922,0.06923347220219754,0.004216326609541128,0.07905262707357479,0.001345488896991501,0.010737683761488153,0.07528020389273966,0.7415611265558937,0.19895278094571003,8.40754727004108,128.7947774863997,0.6734536868572906,0.8459693973109268
4.486137983965218e-05,0.18916146672990206,3.3709924961621424e-07,1.3541582024688893e-05,0.08841460119963242,0.17854569805258388,3.0738524441004634e-06,0.05881123045886981,3.1910698095869397e-07,0.10602073423103485,5.614571299514474e-06,0.37897852173613844,0.7414067753779603,0.193434154732956,11.45005068250277,49.405223895112925,0.5752624601526454,0.8358527480910869
0.28642685368138543,0.019714437019029012,0.31202058303699093,0.012164269694527406,0.0001561979546253589,0.2811393212762429,0.033741747419507424,1.7213456444128495e-06,4.2098167274443375e-06,0.001300776835881075,0.01907978813061704,0.03425009378882166,0.7402466556411775,0.2438151530604964,11.406248797923269,235.91970903778326,0.7475644615072665,0.8054722228387156
0.39971499987251086,0.004916232525441347,0.2958331397888558,9.274741996804497e-07,9.028761838303534e-07,0.29917530724529,0.00022088054159599192,7.875138372557534e-07,1.5681843784640643e-05,8.908932240054648e-06,3.588504278562048e-05,7.634634327477612e-05,0.7388899975767269,0.24979759705650562,11.940715838493885,286.0093447864069,0.7693884638014785,0.7234697260797046
0.12422225986322274,0.8210403539594842,0.00348551767609197,3.7483603454535364e-07,0.017775403888116225,6.769108029216179e-08,0.013050199015201616,1.7093344890684315e-06,8.006264050718073e-07,0.00022886066095505845,0.0018629917911120303,0.018331460657807296,0.737596337620203,0.1458037333795891,4.197440191055571,152.91644417715528,0.6234511738317664,0.33777117844821164
0.3988273366722537,0.004872419683165501,0.2808774376727514,0.002528479973829688,0.014402691731703911,0.2965090947581195,0.0005598409432429252,7.810059112889159e-07,1.6543266707148676e-05,0.0012950158020521426,3.469253594008843e-05,7.566595432268215e-05,0.7363933717987656,0.24936737785682203,11.971644427367238,283.2100387280365,0.7650705997906156,0.735149900018568
0.31148832516608166,0.020337223695523154,0.32187743371549654,0.01261903267883349,0.00016113230831460776,0.2964408262891692,0.0348076622470126,1.7757236178719338e-06,4.3428064631290976e-06,0.0013252458045352508,6.981722244091129e-06,0.0009300178427084256,0.7338184362133258,0.24088810495212862,11.312692898634424,249.862892270323,0.7594218146518829,0.7742244155023073
0.1182094929487167,0.75910214682959,0.050665331673278545,0.00021064786005374134,1.1635852551453887e-06,0.04915335176407727,0.00030105555421367376,0.0007245776063370667,0.00587995168996008,4.660507771436898e-06,4.6358705245622326e-07,0.01574715639369382,0.7328098698133958,0.14405823713396376,4.633963669000516,153.08315684490557,0.6378833955510156,0.4412991401705241
0.0005246192537227151,0.8250832958299751,0.1350206683838453,1.9073271311876568e-06,0.00038888262880043935,0.00019769522798361212,7.62204513420959e-06,0.008342696895385145,0.0029471173110183777,2.400011679142231e-07,0.027479095563570817,6.15953226523043e-06,0.7299852677369987,0.12336193900632855,3.754131382057536,112.63164756827506,0.6098596960555592,0.3274615872309884
0.09425538796165346,0.09180434686028967,0.10598135399468953,0.11333368942197174,0.13088733922211174,0.09748276262181617,0.05711990796631719,0.08738985356540506,0.07191435256910053,0.058075004960845285,0.022695489335370845,0.06906051152042851,0.7252348156603068,0.2491710362785275,10.243801839262673,125.31652221507912,0.6105307963188512,0.9897255670054373
2.334296353359083e-08,0.969244604870999,1.0478719494060695e-08,0.003439736147608809,0.0014282505178055175,6.613221517448951e-09,1.6973170038213407e-07,2.1993806502731863e-07,7.424494987689275e-07,5.844656921755096e-08,4.7612507347068537e-08,0.02588612985034133,0.7242429807909893,0.1021401203775497,2.546433851791778,98.05975492320302,0.5986634381518295,0.06532465366351724
0.09829872396893148,0.09574253892879897,0.11052770655844052,0.13529218716291194,0.13650210038344593,0.10000740657922552,0.0012329458689218553,0.0911386741817449,0.07499931033619422,0.06056628703775496,0.023669072821864298,0.07202304617176528,0.7227837835329267,0.22957743060562813,11.01688626221491,124.48867310532091,0.6027553615552717,0.9803646311451119
5.537848832872367e-08,0.8464176882473855,0.018890611808338457,1.0887981158229064e-06,0.0017318677972557998,1.4096148787446074e-06,1.3087004042496423e-07,0.05844042948449709,6.74536934690003e-07,8.235965768479759e-07,4.787162837009578e-08,0.07451517199585977,0.7199046340727154,0.11859458747112814,3.4925176677228986,96.3570987363715,0.5803717096087961,0.29918121576126316
0.10574832059062854,0.11021220215281068,0.1886379685169975,0.06988392740049781,0.07717357912339246,0.2535721717303387,1.4146901878385737e-05,0.003573136772873022,0.08033409199501428,0.06576245876051946,0.021322800321662463,0.023765195733386833,0.7182739000005878,0.22293820671995018,10.007463130854887,136.30552444540706,0.6767622947417754,0.9317862850426564
2.337583739474682e-05,0.9018511969304556,5.158305829890946e-09,0.0004047607144611167,0.06525328933172364,0.0005543189136248065,1.5792993469078137e-07,2.046453559799336e-07,3.181389347981163e-06,3.703034747565827e-06,8.261130780797254e-09,0.031905797853517166,0.7139619756106382,0.10259799882566356,3.43188921180724,93.96477469328758,0.5887522448581425,0.19787779114778292
0.11347323509772154,0.11826320319484863,0.20241797156051292,0.07498894809088391,0.08281110885062498,0.2720956181269745,1.5180333018855764e-05,0.003834154403587437,0.013152500129089483,0.07056640617891716,0.022880430822238517,0.0255012432115821,0.7137648085777779,0.2063513433908785,10.519358291885533,136.03564301704608,0.6787172802936894,0.9156070064248327
0.009016186104238133,0.875302095278521,3.037276582514846e-08,1.60504788111353e-05,8.698736867621229e-06,9.960871770359461e-06,0.05708010864651457,0.058466888628090484,7.683375752243062e-05,1.8946252064584877e-05,2.8831546659471196e-06,1.3177181678587966e-06,0.7128828381197072,0.14012112033036922,1.8868387096702215,104.52344297724123,0.5928284168734667,0.24773283034393728
1.0836309460867817e-08,0.9523489906114693,5.447137362662632e-09,4.885836611925251e-07,0.047649324205675817,6.4979415982107e-09,1.6677298250755556e-07,2.1610416315258647e-07,7.295073165010669e-07,5.3433121460949965e-08,1.930917160425499e-09,6.06930454794059e-09,0.7118996847837311,0.10000041004030708,2.619450847690042,97.14104661711958,0.5928526207266367,0.09901193670895582
0.08871255002704097,0.09315576229861845,0.09974895198577359,0.10776845813037125,0.06643937306842607,0.21750090799091754,0.053760880970151366,0.0852903774614767,0.06768531473812502,0.054858116485511255,8.00084942821755e-05,0.06499929834930553,0.7099074227835227,0.2367551539660515,9.414197679393045,119.80899528343781,0.6437616114016791,0.9689313244195638
