dec_Equity_Developed_Markets,dec_Equity_Emerging_Markets,dec_Bond_US,dec_Bond_EU,dec_RealEstate_US,dec_RealEstate_EU,dec_Cash,dec_Private_Debt,dec_Infrastructure,dec_Private_Equity,obj_Risk,obj_Return,obj_Liquidity
,,,,>0.2,>0.2,,,>0.2,,,,
,,,,,,,,,,-1,1,1
Equities,Equities,Fixed_Income,Fixed_Income,Real_Assets,Real_Assets,Cash,Fixed_Income,Real_Assets,Private_Equity,,,
,,,,,,,,,,annualised variance,fraction p.a.,"score [0,1]"
0.013712302888847627,0.0015878631069350647,0.16471630215872196,0.03130940325611608,0.22134019321624432,0.21432217102512588,0.12409714734597214,0.0006536740819388435,0.21463187336644746,0.013629069553650786,0.005492542562469814,0.055337602859329336,0.541053881924277
0.07244685238564175,0.0011857568763150687,0.15528760435503292,0.05763029302406362,0.20704513490477605,0.20075452855808207,0.08804337472879656,0.0002556949866491059,0.2024660729776474,0.014884687202995564,0.005799649858212931,0.0570635752798995,0.5587891818099943
0.007319650082098853,0.001306400455585517,0.18042584309023615,0.00361877406173403,0.24056197645704214,0.2332530353579436,0.08066911565486062,0.00029708735434307953,0.23525387015141783,0.017294247334738302,0.006428315477081253,0.05813039453042328,0.5013934200974519
0.09538666030009708,0.0011852113738370434,0.15771196272457058,0.057603780449452496,0.20694988465878578,0.20066217227915953,0.037224626135255054,0.00025557735524285233,0.22814228515852733,0.014877839565072435,0.006511855585515307,0.05975081730377761,0.5372430385425017
0.0029450976652275005,0.046804252874866836,0.170331436472632,0.06151337423046739,0.24050141737043654,0.22844859526255873,0.0002510396985872195,0.0018705110833278974,0.23039624705994297,0.01693802828195293,0.007101535280413651,0.06123503481169455,0.4911933119181127
0.08019564854179115,0.04228604593656276,0.16243648039924338,0.05715628530547359,0.21999474937556832,0.2099965362890689,0.00038638012833005727,0.00019107602014614095,0.21178687398354148,0.015569924020274163,0.0073716008950172485,0.062470529282300014,0.5260900325779296
0.09443943823829427,0.02411138575119261,0.16077159788243556,0.0016944574695348063,0.2029865796031015,0.2216368538687399,0.011656442555335478,0.04407336818219813,0.20378954104637226,0.03484033540279568,0.0077791636034720375,0.06446657186476805,0.49541446594592153
0.06462996150541665,0.02179854795593602,0.04271259539953691,0.04867053013678356,0.21610513515755617,0.2040953001516993,0.07793732656156936,0.034801460395222916,0.21135512185626898,0.07789402088000995,0.008470732642891849,0.065224008469046,0.46577767542281395
0.005278412400689398,0.022709123555066026,0.1383297226758154,0.009604644365810365,0.2378022238659034,0.23102919908129813,0.0011927554175249187,0.013145527728854078,0.2544133320060467,0.08649505890299126,0.009035926022995699,0.06728367644671565,0.4152101921509816
0.08396790142020458,0.021027346195329914,0.1257131602862137,0.0028244008783051833,0.22368656690595282,0.21165660004082498,0.006620227493602833,0.010925111115747567,0.2412968647713762,0.07228182089244242,0.009300219117086667,0.068000703308897,0.45431567987414456
0.00791329791324945,0.02631917412406986,0.0009463685889871094,0.0587639213387134,0.2610031955178226,0.25349542480943826,0.0012858463298397182,0.042018656369465626,0.2542062773767957,0.09404783763161828,0.010724702626015133,0.06987416759529783,0.3606204013178293
0.006585187245842052,0.0077838779539685585,0.02576135654959286,0.006053305289956438,0.22028640385542952,0.21260667962340923,0.09339006141447834,0.001777506574702831,0.2142435288569837,0.21151209263563653,0.012169405233954761,0.07288758169287049,0.37284814474487205
0.013741515544318742,0.022238302150173413,0.025169597324505976,0.007160323301102798,0.21522564060208949,0.20772293199389116,0.09124481606347909,0.0017366758090089486,0.2093221814748214,0.20643801573660908,0.012272098126672622,0.07326647767066854,0.38293494721903587
0.014065774847676259,0.022763060597654157,0.0257635257065619,0.0073292858466052924,0.2203043319634046,0.21262458152464964,0.0698008696577555,0.0017776562442579494,0.214261568584154,0.21130934502728083,0.012857126751052982,0.07452340969436667,0.3683740289931165
0.006349776738824015,0.007346756852403343,0.009672015288045295,0.039662670658902714,0.2124518862021145,0.20590438794154484,0.03728318993517895,0.001068093871181587,0.23266443716182975,0.24759678534997506,0.013836329437406017,0.07660651471084068,0.33368638100327447
0.015114007281281847,0.00826676329410714,0.025839404686017572,0.0013966678128112052,0.23393858408090268,0.22032961342544177,0.0002272105739277071,0.045084113273180106,0.22663488444766824,0.2231687511246616,0.014079730758653201,0.07792485351659939,0.30902595361851143
0.01397813510034931,0.008117314104484115,0.02389748019117798,0.0012917031872786448,0.2163569917057176,0.2037545739373388,0.00021013487948512048,0.03931953843107946,0.24166683102798994,0.251407297435099,0.014804126965122785,0.07961787932811576,0.2979537776885193
0.006702961331651019,0.048000547836432386,0.001391901497251848,0.0032821457173703417,0.22675299476982808,0.24358313863606562,0.000317297705879888,0.0011012981592057709,0.21339364454651222,0.2554740697998028,0.016813540662630598,0.08162162717546743,0.301808115344637
0.0036261443194371018,0.0036152152662687746,0.0010903462321992605,0.0033454830013640922,0.208011183895044,0.2314463094196832,0.00024798463344701763,0.0019883281043064833,0.2317615184587046,0.3148674866695455,0.01783128593232358,0.0833526377745591,0.26450399816028836
0.013945706432581343,0.05929146405730796,0.0009917071719097424,0.001772510428163079,0.21974808922018782,0.20487241408156134,0.000323274648419416,0.0018088536973984487,0.21137913761824495,0.2858668426442259,0.018066342993173765,0.0840140939877616,0.3014590950742096
