dec_Equity_Developed_Markets,dec_Equity_Emerging_Markets,dec_Bond_US,dec_Bond_EU,dec_RealEstate_US,dec_RealEstate_EU,dec_Cash,dec_Private_Debt,dec_Infrastructure,dec_Private_Equity,obj_Risk,obj_Return,obj_Liquidity,obj_ESG,obj_Diversity,obj_Geopolitical
,,,,>0.2,>0.2,,,>0.2,,,,,,,
,,,,,,,,,,-1,1,1,1,1,-1
Equities,Equities,Fixed_Income,Fixed_Income,Real_Assets,Real_Assets,Cash,Fixed_Income,Real_Assets,Private_Equity,,,,,,
0.04959039170264679,0.003065823734226608,0.061270947905555574,0.0026030507488089285,0.20786328154414074,0.20711322066557006,0.1753350120375773,0.00034021827889729305,0.2089746949146842,0.08384335846789247,0.007514346291588094,0.061677141100733496,0.4991808934645705,0.6602676811185971,0.9180276053198257,0.29368891526114216
0.0026264848699239216,0.0006819422999144664,0.010707963315149447,0.11795642174397948,0.20476927888551605,0.20901198642510296,0.004594708667082742,0.0011976918470747247,0.44777435967481816,0.0006791622714380782,0.007637952287304827,0.062066031320683356,0.39123606699688684,0.7210938423333273,0.7775810070235373,0.3152206072249974
0.004431828354852152,0.00043692808022668044,0.17387792033731567,0.01059366387633128,0.2833775758723019,0.25212890434005464,0.000551275947341526,0.002151160493091614,0.2710546695770095,0.0013960731214750482,0.007771327020061404,0.06099442325008959,0.4497307090582937,0.6722039996252438,0.8358722909653924,0.29657121166198847
0.00027166900129638644,0.10536028743582611,0.0011195669317948728,0.0016156619484103054,0.23055527536108128,0.2297162809201703,0.19621941506213306,0.0020687057163182587,0.22484792576443638,0.008225211858532915,0.007902709331660351,0.06133407565625156,0.5082797398872938,0.6658175128764219,0.8820437614397503,0.31106206635988004
0.001063001615978861,0.027178072681341786,0.005594663595070333,0.10754350857381198,0.20016716878312873,0.20543209633253556,1.844172671194506e-05,0.00145664892529717,0.4417757205817142,0.0097706771844095,0.008080705372673948,0.0642094254052576,0.3872888795949445,0.7100298238279386,0.7890341095991414,0.32837509804971127
0.00023766064200234636,0.004279318746458685,0.05578066727948793,0.007818924309697377,0.20040888983243801,0.2022606707649331,0.02763999640533556,0.0018794290840471132,0.4945999910655708,0.005094451870029159,0.008249128216888444,0.06465790299484021,0.3667701082165344,0.7235621646809592,0.744792560233268,0.3162981592522528
0.0006840848692225829,0.001710489022164263,0.11630348522363515,0.008098872370169102,0.279847911478087,0.22112654430084874,0.00028411904030695715,0.0012963651946030874,0.369233095433323,0.0014150330676400858,0.008412454598377294,0.06345540088628446,0.4021321001048436,0.6904413659207609,0.8031731881389765,0.3075506272700519
0.05640404472495097,0.09312629093267837,0.03394744723303241,0.07540524185985466,0.21006521832568165,0.20139128385498015,0.04079032468062884,0.02099280375688082,0.2484589181406609,0.019418426490651317,0.008491987505127764,0.06548399685276278,0.48638092566865376,0.6554015148307506,0.9248982168345613,0.3405178054034913
0.0003016592269176676,0.00543167759674008,0.07080159687659111,0.008723457692359477,0.25437611488773315,0.28649751378468336,0.0369683742809082,0.000966466770770701,0.32946682456328746,0.0064663143200088214,0.008681429382319451,0.06289561262973502,0.4017541081223606,0.682594043942885,0.8201506792799274,0.30524105251552835
0.06584807024546081,0.09843243468638829,0.029718233813791062,0.07970167683095103,0.21319835697977196,0.21286614334069973,0.043114473149855254,0.022188930365294297,0.21440683225430002,0.020524848333487635,0.008729723636432927,0.06550470812429246,0.4982592586241844,0.6466429505233183,0.9324791742157589,0.3413438470504923
0.0018220552827406325,0.0009127676102806527,0.022783502744121137,0.0003800850998193087,0.20807855634791736,0.2074706020833416,0.00028624358743030366,0.03823887506667518,0.5089526287937746,0.011074683383899168,0.009070206973246196,0.06731340437392298,0.3202604945715325,0.7120347362386765,0.725020175219223,0.33200810172651085
0.018578084458042706,0.022403337009897207,0.12000221845963133,0.0035845210487103173,0.3525942792992642,0.23301203774089008,0.012796746525073115,0.0031100364874792567,0.2336126936170064,0.00030604535400537445,0.009254844009133952,0.06351074406076121,0.44550641559013665,0.6530362951640407,0.8348597946491635,0.3062549264654264
0.0049102340637692905,0.005658352711782551,0.026440601044046327,0.03835951272037538,0.2949823209191594,0.2721241408259652,0.010614345119300258,0.03364345978812963,0.3132199772351103,4.705557236181888e-05,0.009261793841351932,0.0639812133295448,0.38055856820991557,0.6700950304450403,0.8192843270099692,0.31626031211109434
