dec_Equity_Developed_Markets,dec_Equity_Emerging_Markets,dec_Bond_US,dec_Bond_EU,dec_RealEstate_US,dec_RealEstate_EU,dec_Cash,dec_Private_Debt,dec_Infrastructure,dec_Private_Equity,obj_Risk,obj_Return,obj_Liquidity,obj_ESG,obj_Diversiy,obj_Geopolitical
,,,,,,,,,,-1,1,1,1,1,-1
Equities,Equities,Fixed_Income,Fixed_Income,Real_Assets,Real_Assets,Cash,Fixed_Income,Real_Assets,Private_Equity,,,,,,
0.004320402123422873,0.26136062061380877,0.011041712991591153,0.005869226377927339,0.10438954836901028,0.13020827380671232,0.1191236376858423,0.12374611884626786,0.11919017960751399,0.12075027957790303,0.012375978654726814,0.0747752356660093,0.5011295198329282,0.5627995815325468,0.9393041650881635,0.4211788738675719
0.0921675268562843,0.34861408684507666,0.14553525948123536,0.005493092798832698,0.0011482675748541763,0.09815898612300297,0.11679679297478557,0.0762461451467778,0.00437685609228359,0.11146298610686686,0.014053928619243029,0.07402843296003069,0.6743397206561557,0.5510264020765486,0.8969200610115916,0.42795727865891636
0.13557540233876073,0.02934124729936987,0.009098274159593965,0.008458464157140322,0.3738408377662386,0.04224691664077749,0.00020567823947830366,0.0075197619442882386,0.2593762591896226,0.13433715826472997,0.014552088253364728,0.07774582817512353,0.4053419191498636,0.6096962149447046,0.8374257758739125,0.3633553872173123
0.14653962296713957,0.31643127323220493,0.001886770249822717,0.00016077144819757737,0.005492908302136783,0.016280409719774503,0.15577428900159845,0.003978612992916568,0.20611256702084313,0.14734277506536575,0.01707604365793895,0.08026089682878632,0.6022718405192853,0.5978827432272604,0.8773609295182392,0.434464467448238
0.07037482177790354,0.3382970437523166,0.0022904753871678552,0.004889625653461194,0.1587779773160576,0.08885576081631459,0.0007092984423493384,0.09478715647787167,0.14629434734568952,0.09472349303086816,0.017654688716860812,0.08341674029387598,0.4934388258576283,0.5446174600148255,0.8978976258734507,0.4665209819890286
0.006161539092311549,0.3727393041430484,0.01493197525636507,0.0005876486861781168,0.0021120824970281937,0.019533247724722206,0.02999317711207642,0.17648045876550034,0.20525262246841572,0.17220794425435393,0.017890530715457285,0.08584533248257542,0.4589668580882037,0.5338742839235331,0.840654411793283,0.5030323040241561
0.11556796193546007,0.4139183190692242,0.00041340337500160845,0.014049993641021018,0.220630426408544,0.016515185519104796,0.000623659739026869,1.6245377232492812e-06,0.21752012417578823,0.0007593015991057644,0.019020204649233357,0.08276812435189598,0.5766002263263085,0.5890847783578638,0.7987239908498938,0.4608473130928692
0.03763233077216612,0.4926815189546804,0.19576886166895122,0.00021589029289864752,0.12879973008658782,0.0005387062887407244,6.914700349329247e-05,0.062228138299108414,0.001882918888991537,0.08018275774438173,0.019386297961322636,0.08167315574593427,0.6684899899856785,0.5113555898716279,0.7673648978644738,0.48419269421591893
0.0036793332015895796,0.37653812995175245,0.004233511723915751,0.0015528334811769243,0.19864465548093804,0.12088076623621058,0.09900811379058827,0.006463883195169613,0.03682116652924963,0.15217760640940914,0.020112087058502794,0.0824999149502057,0.5382708450134656,0.5171345347359282,0.8552834398998838,0.452524738946715
0.06366032579222583,0.41967621422206897,0.04545191053846065,0.007761011030256486,0.0003300750939808455,0.007977976691648018,0.01100682480404526,0.004061292122542584,0.2847559080682226,0.15531846163654864,0.021188539192678168,0.08838201647285991,0.5240860363195111,0.5723130973846322,0.7914244173554643,0.4966116893320971
0.00034608969055525236,0.5324745955708706,4.6940480080707365e-06,0.0022689262685995863,0.00011387712694281148,0.004609995291600035,0.00011729538456655328,0.04181741052340699,0.3433234309079827,0.07492368518746752,0.022140834502892514,0.0891514782222594,0.5093587143771682,0.5796766998329689,0.6569011398077101,0.5284157425599655
