dec_Equity_Developed_Markets,dec_Equity_Emerging_Markets,dec_Bond_US,dec_Bond_EU,dec_RealEstate_US,dec_RealEstate_EU,dec_Cash,dec_Private_Debt,dec_Infrastructure,dec_Private_Equity,obj_Risk,obj_Return,obj_Liquidity
,,,,,,,,,,-1,1,1
Equities,Equities,Fixed_Income,Fixed_Income,Real_Assets,Real_Assets,Cash,Fixed_Income,Real_Assets,Private_Equity,,,
0.046241523941747444,0.046242767804283824,0.40151492660233146,0.002323379887413548,0.011748106222498816,0.00043756540748464157,0.03583677510312996,0.0063023508381747926,0.40704810093156796,0.042304503261367456,0.003857799911072949,0.05794811099298605,0.6084020158669028
0.08814872454603229,0.0714294949529642,0.6026243462423536,0.001011870168394598,0.13334331773968444,0.0006019460396766525,0.011219905292244245,6.55622682877355e-06,0.011301446009755502,0.08031239278206584,0.0040300558590794225,0.05533552516981516,0.7819362665386422
0.07120783379218093,0.058506926572618856,0.5104892532157472,0.0005588833042093277,0.08578031141219562,0.0008349046746850281,0.010157690696697754,0.00012224768084276923,0.18549576656530417,0.07684618208551824,0.0040353321607227485,0.05789986556974555,0.6922922969230216
0.09220930307463251,0.07476109747918043,0.5846221426618562,0.00014321300562622803,0.1394857890656686,0.0005361286550287262,0.011736751188282405,5.384522538485629e-05,0.012439739626002668,0.08401199001833741,0.004306285052445256,0.05630456857940221,0.7738251224301413
0.00027962290563252106,0.061107826403262414,0.24264490721202467,0.00019639827517317128,0.017793080978882592,2.9976654499351904e-05,0.034151660451851674,0.13241732788127572,0.46719527858069343,0.044183920656704456,0.004687712822930721,0.06251176131123544,0.47899374546430135
0.008994973717860897,0.06301564689519742,0.2839674587733902,0.00010396289204640917,0.2232486205552992,7.373161932587574e-05,0.02417362119049953,0.3069364184379266,0.04560470700197507,0.04388085891647874,0.004757677431229698,0.05995214014255022,0.5465889276079382
0.05793032904445018,0.04409628256163555,0.26749547703429133,0.0014139783165452657,0.0015978749174933148,0.0026883486045160875,0.00011291028712313685,0.1233085581300117,0.4500112560312268,0.051344985072706635,0.004983641068103368,0.06377785571878275,0.49692565394848126
0.06083816322310697,0.06130794496203947,0.5143156057747865,0.0002846591656758071,0.2863512287147791,9.885694093861885e-05,0.0014858784997431795,0.002630006770213506,0.01160874519205504,0.06107891075666174,0.005134545469733485,0.05738612709225373,0.7154513736772086
0.052504584090036804,0.042718514475307334,0.24867548099160974,0.0011386677209776843,0.056267951622342584,0.03190755201426774,0.0006284507416964937,0.111759499145787,0.4078632768618496,0.046536022336125096,0.005201646967619573,0.06391042746113014,0.491010065216861
0.0005922563885178246,0.05642253426316626,0.2240407063508701,0.002632328061913782,0.016428840301946943,0.0002874878958932122,0.001710489953980823,0.12226455528156903,0.5236324956315331,0.05198830587060864,0.005416388086932893,0.06502708947077035,0.43922666565382673
