dec_Equity_Developed_Markets,dec_Equity_Emerging_Markets,dec_Bond_US,dec_Bond_EU,dec_RealEstate_US,dec_RealEstate_EU,dec_Cash,dec_Private_Debt,dec_Infrastructure,dec_Private_Equity,obj_Risk,obj_Return,obj_Liquidity
,,,,,,,,,,-1,1,1
Equities,Equities,Fixed_Income,Fixed_Income,Real_Assets,Real_Assets,Cash,Fixed_Income,Real_Assets,Private_Equity,,,
0.015476380097773199,0.00023069358401406036,0.09104652184487023,0.13921924370774955,0.00972628124070233,0.010803555681724274,0.7223589983914386,0.006514315414052324,0.004392263914793341,0.0002317461228820029,0.00020131785840256069,0.024430649052693362,0.958999567957133
0.024324927689163122,2.810445804802947e-05,0.12387863895414107,0.1320606552041596,0.0005263166754217282,0.00022221117299361462,0.7187538358959343,3.0881607645139113e-06,3.710373646925719e-06,0.00019851141572700066,0.00020940541219732986,0.024035591345703,0.977516651613825
0.014801084402059109,0.0002123887860762512,0.24585687738027204,0.05613091862618943,0.008954531937147753,0.0012236028370572866,0.6650421225857048,0.00015484642165189747,0.004043751823339066,0.0035798752005021437,0.0002742255974509482,0.025936603599267596,0.9680297035821538
0.017506190475811857,8.012341499297064e-06,0.2891567962091909,0.011157319603742893,2.1459615264182025e-05,6.17345205817682e-05,0.6818532024424182,1.0567886665969239e-05,4.442096459899116e-06,0.00022027480836513862,0.0002856832074099674,0.025470365619737863,0.9824118264681339
0.015229460376286759,0.0001994357144933028,0.25262857030878855,0.052707631453576397,0.007900899421652481,0.001986436045006244,0.624482833281062,0.04462116301056483,4.322474915537677e-05,0.00020034563941408992,0.00034113388768471526,0.027264233926341027,0.9430457365459708
0.0133789996533325,0.00019860544671375285,0.25468127872729035,0.052488205117408475,0.00836864490442354,0.001978166343420971,0.621883058327651,0.046764761063470696,5.876883274870007e-05,0.00019951158353998804,0.00034669709651608503,0.027292327562921728,0.9413635993648282
0.01306612527033943,0.00019546172838240636,0.22626246458321267,0.05165737124382949,0.008240869594037706,0.040888553802113266,0.612039294207545,0.043732034990006684,0.0037214710585312845,0.00019635352200205543,0.0003501011742179218,0.02845440421597175,0.9170633340028255
0.011887467547914688,0.0013121069549764102,0.3003885661379246,0.000971339989149071,0.00048144325075203233,0.012133004726772874,0.6095027970774812,0.003738550368352567,0.024409490412457345,0.035175233534219225,0.0004261045473992088,0.030725834041675018,0.9226095319298125
0.013093031822854827,0.06183296911097542,0.20562814679137023,0.11008269346120338,1.6049832540573124e-05,0.00016447454121148696,0.6090065769037553,8.205728936257543e-06,2.577178118573017e-05,0.0001420800259669191,0.0004310435624112197,0.029390261401514812,0.9616732946334552
0.060972742052704185,0.0001878544833687172,0.07120330634230247,0.11336665132442023,0.007446603290909958,0.008797368075099083,0.5882191177076566,0.1459947564743443,0.00362288868024129,0.0001887115689530774,0.000556770527897982,0.03207230647101899,0.86368934404669
0.010027808827994894,0.001106842786602943,0.287010347493182,0.0008193849260923697,0.00040612694508820684,0.01023493451560083,0.5141530359250753,0.12597814512443034,0.02059090403050858,0.02967246942542459,0.0006689846400965054,0.034465089766559674,0.8470585668582232
0.09616233804647313,0.007656326240332084,0.09854148099257436,0.11648974358084534,0.10835121562748558,0.00017676185551242644,0.5717456056689383,2.4565327634170685e-06,2.951483139391218e-06,0.0008711199719360123,0.0009435214955866064,0.033954806403063684,0.9059800704849507
0.010229053297014795,0.12077238776283832,0.1628650473593977,0.16692018406167358,0.0002822963759499811,0.002155919793731028,0.46022228613884214,0.07381674103944892,0.002437450544412316,0.0002986336266912636,0.0011398794135880248,0.03675786799156173,0.888609424364011
0.007938591724957067,0.0008971326227247353,0.2409089729534724,0.0006641385359003671,0.00032917929792397024,0.008295752347610302,0.4167380112012391,0.2830359288973168,0.016689607558322744,0.024502684860532472,0.001168070823957663,0.03911951647895966,0.7485854762945153
0.13935385218506807,2.092553653676572e-05,0.09268720122091278,0.10687834089039447,0.1102768038788079,0.03839542722615635,0.5122345828920789,2.2993299069779826e-06,2.7626065295801213e-06,0.00014780423360811595,0.001484360048838593,0.0373522727066629,0.8794773739269082
0.17241575626694272,6.010842984741301e-06,0.2169248652390527,2.6887952432391278e-05,0.09887871216615882,4.6313117081672565e-05,0.5115249442231049,7.928007990579934e-06,3.332452111017893e-06,0.00016524973214047204,0.0015126756136182,0.03856223051093373,0.9123938850759622
0.013405279445772134,0.055955763473481246,0.22142039766927799,0.00854366273237004,1.643259507615841e-05,0.00018116446107676964,0.5706501642610788,8.092307352893522e-06,3.401513564718668e-06,0.12981564154094932,0.0019679238280703257,0.04163492825359001,0.8557752354364311
0.07202691176989837,0.14770741079222943,0.183013269179223,0.0050163935814748145,0.00021003535323211472,0.0011523639907889468,0.5744985307752826,0.004985024251427519,0.00010333869195009769,0.011286721614493213,0.0019702432809846153,0.04029832496856507,0.9316180250538866
6.096404040904491e-05,0.1382057857820456,0.2043293412556138,0.021806604523507727,0.00014400958475860895,0.004760646562130732,0.32852121494625597,0.2671603273780952,0.03347509113197284,0.0015360147952103974,0.00215585775989882,0.04694548931940658,0.7363635427897404
0.020633347343029552,0.0022774538348146584,0.5905561516428073,0.001685976874679513,0.0008356519821134276,7.61021787690583e-05,0.027176111767146006,0.25921423818195266,0.03649051465079747,0.06105445154389034,0.00249382726515081,0.0486303364068459,0.7033531798269508
0.14061857842106976,0.14744378053995782,0.236870577001434,2.6369251165367504e-05,0.0012853314562959578,6.002772024587153e-05,0.45750526428949073,3.7509754900721824e-05,0.005944077724567402,0.010208483840872362,0.0028994026970858475,0.04517202799187442,0.9227488637771366
0.23079274566287478,0.004840195631438989,0.5572076953414496,0.01697337225789927,0.0008020512145573281,0.001244412795584975,0.040014064343173596,0.0023531129026733663,0.13602440477594777,0.009747945074400383,0.002926046363881327,0.05063778101659448,0.8324242223063333
0.009840416324133973,0.07495077974964441,0.10107328769155689,0.1035898865885152,0.0001746843269883549,0.0013379537542566803,0.2838741516440229,0.04581032471055162,0.31996459943183564,0.05938391577849425,0.0030844346661754135,0.052451823012118474,0.6384049287783785
0.011287833449959678,0.0508409252866562,0.11559274245875886,0.0017239456153960715,0.005695846572586842,0.001534752051573064,0.32562892046016473,0.052548520163021396,0.367027876596215,0.06811863734566823,0.00336827290279267,0.05409843567647914,0.6024322116994103
0.24643522411419042,0.0017403227753416796,0.423246167925985,0.017285525002928494,0.006795930921111321,0.0023406156365520124,0.14217185764697968,0.023601397149351208,0.08808205058030047,0.048300908247259744,0.0034234195114309206,0.051972129824015875,0.8203782439194229
0.009135087985198853,0.1374316642864679,0.05678097689009561,0.10896561507833426,0.009685350863507447,0.010491815606749343,0.24310599391528231,0.036822122246605776,0.3873599562337568,0.00022141689400173424,0.003784814712640197,0.05470614570917007,0.6218673461624902
0.009230272848876685,0.13132767521940358,0.00260011804595774,0.08966490901255056,0.0002684110081506803,0.00952828651029805,0.2619395093889444,0.06622263109422716,0.4289729837623211,0.00024520310927026134,0.004083869735572323,0.056063983457868644,0.5824878618840814
0.09614643862714124,0.20322706487102182,0.14594839203829663,0.018046123860425454,0.033329741438217333,4.0939992272651025e-05,0.253845920508512,0.20730655246013296,0.04103117784603172,0.001077648357948262,0.004796509536568383,0.05642611850529031,0.7335942484448952
0.24696233832251394,0.16098032638604906,0.30905135627419406,0.20387533040792621,0.0006487353905857122,0.0002304569655405305,0.07504675260778468,1.1497629826286853e-05,1.2620156847976647e-05,0.003180585858731514,0.005145306892797967,0.05371211795344681,0.8957995047234084
0.07885491177049919,0.04980039319796503,0.16294007888975828,8.907328464332653e-05,0.0007986194927338593,0.00015589041344593306,0.00291800079541443,0.22908338702718303,0.4273667376090978,0.047992907519259206,0.005558205693355151,0.06653700241647942,0.4468509578929417
0.01024381634368445,0.10744281892324099,0.13564760747290447,0.139025063842812,0.010645339057814942,0.021603824728959196,0.0047978470819480205,0.06148074418541241,0.4294154606052293,0.07969747775799423,0.005992572421407921,0.06523606444131447,0.494174491002477
0.0021126927462347734,0.01855606685694555,0.06958198115945051,0.0057769121508331345,0.003910890320519539,7.186613504928712e-05,0.007677912046990072,0.24658804376098117,0.5943724125713358,0.05135122225166009,0.006152636679394711,0.06759954495707564,0.32409263647030767
0.002122552268272179,0.018900382728236614,0.07155397535031156,0.00035986876535054754,0.0039081764249781804,0.00012546966103463232,0.007713743354293736,0.2477388217224027,0.5971462318645657,0.05043077786055418,0.006180631478186278,0.0677248625843068,0.32235795313379867
0.017961764013262896,0.01906704915740228,0.014472026454148695,0.006067279324061768,0.004010469042755244,0.000220350774604283,0.021861687683411027,0.25279763906362135,0.6107764428700658,0.05276529161666654,0.006651976440043908,0.06898708091765723,0.3070277806729793
0.014103455566889507,3.867833838630737e-05,0.1602437079638262,8.83959700177171e-05,0.001111547855564505,0.012674853462259966,0.0001457479866085799,0.2220044245903575,0.43659698439508066,0.1529922038710089,0.006741876851294166,0.0698252173221296,0.3611095574062448
0.2606759580322465,0.1819839212644217,0.4326325798850828,0.008765432827360923,0.0022625431399873894,0.00010679264138029038,0.07173202985356393,0.0019587645138811343,0.015841701455911156,0.024040276386164135,0.0067715619464751645,0.06012444920012337,0.8696126505035922
0.12927403773066895,0.026068148400965337,0.008320072189516976,1.1546151192397036e-05,0.0012443825574210263,0.013844387914251384,0.017186991064566955,0.2417970851861861,0.527185451727236,0.03506789707799489,0.007055593441968179,0.07012069329556592,0.374184763427428
0.2590351265356064,0.19236121945426107,0.44543578019345165,4.958745030579062e-05,0.0024170693856962627,0.0001128822952155521,0.05413616305395898,0.0020704594554066865,0.018970583272348233,0.025411128903749445,0.007150221988344356,0.06131061898193263,0.8636585445184428
0.29789866512817104,0.0007133028138783298,0.3044942481068874,0.10476770813584382,0.005689313389005653,0.0003139735222771881,0.011191209145622237,0.12818478261767702,0.0008258875695084299,0.14592090957112883,0.007220067451031859,0.06308003764571982,0.7190350716183798
0.18012353891518965,0.0005142401360230969,0.00030532344804743317,0.07552999852849898,0.00410158663910631,0.00022635237610462079,0.008068058615971402,0.09241202861797362,0.5861486271967012,0.05257024552638368,0.00788244663848926,0.06970585187434832,0.42006962761743843
0.12949948789846585,0.19606669376978325,0.16233575991262003,4.520038443983475e-05,0.0017114680326811918,0.0012517811604362398,0.0063299636744006465,5.954635452490202e-06,0.5026295733619742,0.000124117169746468,0.008672328769280539,0.0711703403946451,0.5509834774406713
0.014890709426525577,0.025609078711901608,0.008173552655629104,1.1342819219744148e-05,0.0012224685225258418,0.013600583146942414,0.016884321825363924,0.2375389495102043,0.5179015218646003,0.16416747151708744,0.008924092421211812,0.07548335684382512,0.27967085688466886
